Experience_ID,Title,City,Type,Base_Price_EUR,Duration_Hours,Main_Features,Supported_Languages,Avg_Rating,Review_Count
EXP005903,Cooking Class in Cordoba,Cordoba,Cooking Class,40.9,6.8,"Multi-language guide, Private group, Wheelchair accessible, Instant confirmation","en,de",4.51,53
EXP005904,Guided Tour in Cordoba,Cordoba,Guided Tour,218.44,1.5,"Private group, Instant confirmation, Free cancellation, Skip-the-line","en,de",4.36,6138
EXP005905,Visit the Museum of Granada,Granada,Museum Ticket,95.92,7.6,"Wheelchair accessible, Private group","en,de",4.72,596
EXP005906,Kayaking Adventure in Granada,Granada,Kayaking,137.28,1.3,"Private group, Wheelchair accessible, Instant confirmation","en,de",4.88,3387
EXP005907,Flamenco Show in Granada,Granada,Flamenco Show,29.48,3.6,"Wheelchair accessible, Free cancellation","en,de",3.43,6472
EXP005908,Flamenco Show in Valencia,Valencia,Flamenco Show,231.7,6.2,"Wheelchair accessible, Free cancellation, Multi-language guide, Private group","en,de",4.48,5155
EXP005909,Wine Tasting in Bilbao,Bilbao,Wine Tasting,201.53,4.3,"Free cancellation, Multi-language guide, Private group, Skip-the-line","en,de",4.14,3617
EXP005910,Hiking Trail in Seville,Seville,Hiking,59.82,5.8,"Instant confirmation, Private group, Wheelchair accessible, Multi-language guide","en,de",4.49,608
EXP005911,Architecture Walk through Palma,Palma,Architecture Walk,239.4,7.8,"Skip-the-line, Free cancellation, Instant confirmation, Multi-language guide","en,de",4.23,4705
EXP005912,Adventure Park Experience in Granada,Granada,Adventure Park,106.15,2.8,"Private group, Wheelchair accessible, Free cancellation, Skip-the-line","en,de",3.81,3310
EXP005913,Architecture Walk through San Sebastian,San Sebastian,Architecture Walk,72.78,2.2,"Free cancellation, Multi-language guide, Instant confirmation","en,de",4.42,5555
EXP005914,Hiking Trail in Bilbao,Bilbao,Hiking,191.66,2.0,"Private group, Skip-the-line, Multi-language guide, Wheelchair accessible","en,de",4.29,3104
EXP005915,Guided Tour in Bilbao,Bilbao,Guided Tour,25.29,3.6,"Wheelchair accessible, Skip-the-line, Free cancellation, Private group","en,de",3.72,6500
EXP005916,Flamenco Show in Cordoba,Cordoba,Flamenco Show,212.47,5.0,"Free cancellation, Skip-the-line, Wheelchair accessible, Private group","en,de",4.53,6487
EXP005917,Hiking Trail in Malaga,Malaga,Hiking,162.98,4.8,"Multi-language guide, Skip-the-line","en,de",4.65,1389
EXP005918,Guided Tour in Ibiza,Ibiza,Guided Tour,217.01,7.7,"Free cancellation, Private group","en,de",4.83,83
EXP005919,Cooking Class in Bilbao,Bilbao,Cooking Class,138.99,3.2,"Wheelchair accessible, Private group","en,de",4.08,2363
EXP005920,Flamenco Show in San Sebastian,San Sebastian,Flamenco Show,118.71,2.1,"Instant confirmation, Private group, Free cancellation, Wheelchair accessible","en,de",4.22,7824
EXP005921,Kayaking Adventure in Madrid,Madrid,Kayaking,191.37,2.4,"Skip-the-line, Wheelchair accessible, Private group","en,es",4.26,4021
EXP005922,Hiking Trail in Malaga,Malaga,Hiking,84.5,7.2,"Skip-the-line, Private group, Instant confirmation, Multi-language guide","en,de",4.4,7277
EXP005923,Flamenco Show in Alicante,Alicante,Flamenco Show,94.09,2.5,"Wheelchair accessible, Multi-language guide, Free cancellation","en,de",4.42,124
EXP005924,Hiking Trail in Palma,Palma,Hiking,149.89,7.4,"Private group, Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.59,7683
EXP005925,Cooking Class in Zaragoza,Zaragoza,Cooking Class,184.14,5.2,"Private group, Multi-language guide, Free cancellation, Instant confirmation","en,de",3.84,977
EXP005926,Guided Tour in Zaragoza,Zaragoza,Guided Tour,65.3,2.0,"Instant confirmation, Skip-the-line, Multi-language guide","en,de",4.44,2560
EXP005927,Flamenco Show in Bilbao,Bilbao,Flamenco Show,201.57,1.6,"Skip-the-line, Free cancellation","en,de",4.31,6453
EXP005928,Local Market Tour in Cordoba,Cordoba,Local Market Tour,197.39,6.1,"Skip-the-line, Multi-language guide, Private group, Wheelchair accessible","en,de",4.95,3253
EXP005929,Architecture Walk through Seville,Seville,Architecture Walk,15.67,4.6,"Skip-the-line, Private group, Instant confirmation, Multi-language guide","en,de",3.78,5992
EXP005930,Local Market Tour in Madrid,Madrid,Local Market Tour,68.69,7.7,"Multi-language guide, Free cancellation","en,es",3.93,6330
EXP005931,Wine Tasting in Bilbao,Bilbao,Wine Tasting,161.1,3.6,"Private group, Wheelchair accessible, Skip-the-line","en,de",4.82,5173
EXP005932,Kayaking Adventure in Alicante,Alicante,Kayaking,193.39,4.3,"Skip-the-line, Free cancellation","en,de",3.99,6887
EXP005933,Adventure Park Experience in Ibiza,Ibiza,Adventure Park,113.04,4.8,"Free cancellation, Instant confirmation","en,de",4.72,5353
EXP005934,Guided Tour in Seville,Seville,Guided Tour,233.4,5.6,"Skip-the-line, Wheelchair accessible, Free cancellation, Multi-language guide","en,de",4.24,5033
EXP005935,Visit the Museum of Cordoba,Cordoba,Museum Ticket,27.86,5.6,"Instant confirmation, Free cancellation, Private group, Multi-language guide","en,de",3.58,3580
EXP005936,Local Market Tour in Ibiza,Ibiza,Local Market Tour,190.84,4.2,"Wheelchair accessible, Instant confirmation","en,de",4.8,3653
EXP005937,Wine Tasting in Malaga,Malaga,Wine Tasting,119.77,5.3,"Wheelchair accessible, Multi-language guide","en,de",3.92,698
EXP005938,Architecture Walk through San Sebastian,San Sebastian,Architecture Walk,32.78,5.7,"Skip-the-line, Private group, Wheelchair accessible, Multi-language guide","en,de",4.48,2118
EXP005939,Guided Tour in Santiago,Santiago,Guided Tour,77.06,4.3,"Instant confirmation, Wheelchair accessible, Multi-language guide, Private group","en,de",4.21,2863
EXP005940,Local Market Tour in Santiago,Santiago,Local Market Tour,134.22,7.2,"Skip-the-line, Instant confirmation, Private group, Wheelchair accessible","en,de",3.81,4694
EXP005941,Cooking Class in Seville,Seville,Cooking Class,171.46,4.5,"Instant confirmation, Wheelchair accessible, Private group","en,de",4.27,1275
EXP005942,Kayaking Adventure in Alicante,Alicante,Kayaking,92.25,2.8,"Wheelchair accessible, Free cancellation, Skip-the-line, Multi-language guide","en,de",4.77,7614
EXP005943,Wine Tasting in Valencia,Valencia,Wine Tasting,91.65,2.2,"Skip-the-line, Private group","en,de",4.34,2734
EXP005944,Architecture Walk through Cordoba,Cordoba,Architecture Walk,96.12,7.2,"Skip-the-line, Instant confirmation, Private group, Wheelchair accessible","en,de",4.22,4426
EXP005945,Adventure Park Experience in Bilbao,Bilbao,Adventure Park,230.7,2.8,"Free cancellation, Wheelchair accessible, Private group","en,de",4.25,2061
EXP005946,Kayaking Adventure in Alicante,Alicante,Kayaking,190.97,6.8,"Skip-the-line, Wheelchair accessible, Free cancellation, Instant confirmation","en,de",4.39,4819
EXP005947,Cooking Class in Alicante,Alicante,Cooking Class,142.31,2.1,"Multi-language guide, Skip-the-line","en,de",4.64,6922
EXP005948,Adventure Park Experience in Tenerife,Tenerife,Adventure Park,15.32,3.9,"Free cancellation, Skip-the-line, Private group","en,de",4.08,2447
EXP005949,Hiking Trail in Madrid,Madrid,Hiking,196.03,4.1,"Private group, Multi-language guide, Free cancellation","en,es",4.82,626
EXP005950,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,88.32,5.9,"Multi-language guide, Private group","en,de",4.14,4589
EXP005951,Cooking Class in Madrid,Madrid,Cooking Class,247.51,6.9,"Wheelchair accessible, Skip-the-line, Multi-language guide, Private group","en,es",5.0,7266
EXP005952,Hiking Trail in Madrid,Madrid,Hiking,215.33,5.5,"Instant confirmation, Free cancellation, Private group","en,es",3.92,7170
EXP005953,Adventure Park Experience in Valencia,Valencia,Adventure Park,117.87,5.8,"Skip-the-line, Multi-language guide, Free cancellation, Private group","en,de",4.7,6727
EXP005954,Architecture Walk through Cordoba,Cordoba,Architecture Walk,113.03,4.9,"Private group, Multi-language guide, Skip-the-line, Instant confirmation","en,de",4.4,7456
EXP005955,Hiking Trail in Ibiza,Ibiza,Hiking,184.59,7.2,"Free cancellation, Private group","en,de",4.04,7046
EXP005956,Kayaking Adventure in San Sebastian,San Sebastian,Kayaking,66.57,3.0,"Multi-language guide, Wheelchair accessible, Private group","en,de",3.88,3596
EXP005957,Local Market Tour in Valencia,Valencia,Local Market Tour,104.65,1.5,"Skip-the-line, Free cancellation, Multi-language guide","en,de",4.26,3210
EXP005958,Visit the Museum of Ibiza,Ibiza,Museum Ticket,213.47,2.4,"Free cancellation, Private group, Skip-the-line, Wheelchair accessible","en,de",3.84,5055
EXP005959,Wine Tasting in Santiago,Santiago,Wine Tasting,118.12,2.7,"Skip-the-line, Instant confirmation","en,de",4.18,3955
EXP005960,Local Market Tour in Valencia,Valencia,Local Market Tour,139.57,2.0,"Private group, Wheelchair accessible","en,de",4.3,7735
EXP005961,Guided Tour in Cordoba,Cordoba,Guided Tour,40.36,6.3,"Wheelchair accessible, Free cancellation","en,de",4.91,7837
EXP005962,Hiking Trail in Bilbao,Bilbao,Hiking,175.2,4.3,"Private group, Free cancellation, Skip-the-line","en,de",4.14,1464
EXP005963,Adventure Park Experience in Valencia,Valencia,Adventure Park,195.66,5.8,"Private group, Multi-language guide, Skip-the-line","en,de",4.27,4637
EXP005964,Guided Tour in Bilbao,Bilbao,Guided Tour,169.97,2.3,"Multi-language guide, Instant confirmation","en,de",3.99,7502
EXP005965,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,245.46,2.1,"Multi-language guide, Private group, Wheelchair accessible, Instant confirmation","en,de",4.37,1634
EXP005966,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,211.78,4.8,"Wheelchair accessible, Instant confirmation, Multi-language guide","en,de",4.36,4747
EXP005967,Kayaking Adventure in Granada,Granada,Kayaking,55.4,2.5,"Multi-language guide, Instant confirmation, Private group","en,de",4.32,1665
EXP005968,Guided Tour in Alicante,Alicante,Guided Tour,126.49,6.0,"Free cancellation, Skip-the-line","en,de",3.99,5660
EXP005969,Cooking Class in San Sebastian,San Sebastian,Cooking Class,21.02,7.2,"Multi-language guide, Wheelchair accessible, Private group, Free cancellation","en,de",4.44,811
EXP005970,Local Market Tour in Barcelona,Barcelona,Local Market Tour,46.04,6.3,"Skip-the-line, Wheelchair accessible","en,es",4.13,1772
EXP005971,Local Market Tour in San Sebastian,San Sebastian,Local Market Tour,171.61,2.7,"Skip-the-line, Free cancellation","en,de",4.29,3102
EXP005972,Guided Tour in Tenerife,Tenerife,Guided Tour,204.31,3.8,"Instant confirmation, Private group","en,de",4.6,6880
EXP005973,Kayaking Adventure in Palma,Palma,Kayaking,114.22,4.9,"Wheelchair accessible, Free cancellation, Instant confirmation, Private group","en,de",4.09,5983
EXP005974,Cooking Class in Madrid,Madrid,Cooking Class,177.08,6.0,"Multi-language guide, Skip-the-line, Private group","en,es",3.96,470
EXP005975,Visit the Museum of Zaragoza,Zaragoza,Museum Ticket,59.01,4.0,"Wheelchair accessible, Instant confirmation, Multi-language guide","en,de",3.76,3729
EXP005976,Flamenco Show in Alicante,Alicante,Flamenco Show,144.15,3.7,"Multi-language guide, Private group","en,de",3.89,1992
EXP005977,Hiking Trail in San Sebastian,San Sebastian,Hiking,48.58,2.9,"Skip-the-line, Free cancellation, Wheelchair accessible, Private group","en,de",4.77,442
EXP005978,Architecture Walk through Barcelona,Barcelona,Architecture Walk,118.45,2.8,"Multi-language guide, Private group","en,es",4.34,467
EXP005979,Architecture Walk through Tenerife,Tenerife,Architecture Walk,73.82,7.6,"Wheelchair accessible, Multi-language guide, Free cancellation, Skip-the-line","en,de",4.64,4827
EXP005980,Wine Tasting in Palma,Palma,Wine Tasting,185.74,5.6,"Multi-language guide, Skip-the-line, Wheelchair accessible, Private group","en,de",3.92,6316
EXP005981,Wine Tasting in Seville,Seville,Wine Tasting,230.3,5.1,"Free cancellation, Private group, Multi-language guide","en,de",3.53,6596
EXP005982,Visit the Museum of Valencia,Valencia,Museum Ticket,126.52,5.7,"Free cancellation, Instant confirmation, Skip-the-line","en,de",4.42,2991
EXP005983,Cooking Class in Madrid,Madrid,Cooking Class,17.43,7.5,"Multi-language guide, Wheelchair accessible, Free cancellation","en,es",4.51,4022
EXP005984,Cooking Class in Palma,Palma,Cooking Class,208.08,3.4,"Free cancellation, Multi-language guide, Instant confirmation","en,de",4.13,7446
EXP005985,Kayaking Adventure in Ibiza,Ibiza,Kayaking,84.42,4.6,"Private group, Multi-language guide, Instant confirmation","en,de",4.12,6100
EXP005986,Guided Tour in Barcelona,Barcelona,Guided Tour,203.62,3.1,"Skip-the-line, Multi-language guide, Instant confirmation","en,es",4.28,56
EXP005987,Local Market Tour in Valencia,Valencia,Local Market Tour,18.99,3.9,"Instant confirmation, Multi-language guide","en,de",4.81,6511
EXP005988,Guided Tour in Alicante,Alicante,Guided Tour,16.3,5.0,"Multi-language guide, Wheelchair accessible, Free cancellation","en,de",4.58,1876
EXP005989,Hiking Trail in Palma,Palma,Hiking,127.71,6.0,"Skip-the-line, Wheelchair accessible, Free cancellation, Private group","en,de",4.31,7068
EXP005990,Flamenco Show in Santiago,Santiago,Flamenco Show,91.56,7.8,"Skip-the-line, Multi-language guide","en,de",4.17,1286
EXP005991,Local Market Tour in Barcelona,Barcelona,Local Market Tour,31.3,1.8,"Skip-the-line, Multi-language guide","en,es",3.64,669
EXP005992,Kayaking Adventure in Bilbao,Bilbao,Kayaking,158.94,2.0,"Free cancellation, Skip-the-line, Instant confirmation","en,de",3.91,175
EXP005993,Adventure Park Experience in San Sebastian,San Sebastian,Adventure Park,106.05,2.4,"Skip-the-line, Instant confirmation","en,de",4.76,4270
EXP005994,Visit the Museum of Cordoba,Cordoba,Museum Ticket,219.77,7.8,"Free cancellation, Skip-the-line","en,de",4.43,188
EXP005995,Adventure Park Experience in Ibiza,Ibiza,Adventure Park,217.69,3.3,"Multi-language guide, Free cancellation, Private group, Instant confirmation","en,de",3.9,7237
EXP005996,Kayaking Adventure in Bilbao,Bilbao,Kayaking,156.45,8.0,"Multi-language guide, Instant confirmation","en,de",4.37,4386
EXP005997,Guided Tour in Alicante,Alicante,Guided Tour,121.91,4.0,"Instant confirmation, Private group","en,de",4.11,4707
EXP005998,Adventure Park Experience in Zaragoza,Zaragoza,Adventure Park,227.85,4.0,"Private group, Free cancellation, Wheelchair accessible","en,de",4.86,5995
EXP005999,Wine Tasting in Bilbao,Bilbao,Wine Tasting,163.18,1.1,"Wheelchair accessible, Skip-the-line, Private group, Multi-language guide","en,de",3.66,4087
EXP006000,Guided Tour in Ibiza,Ibiza,Guided Tour,31.82,5.4,"Multi-language guide, Wheelchair accessible","en,de",4.29,41
EXP006001,Food & Wine in Barcelona #1,Barcelona,Food & Wine,62.89,5.0,"Instant confirmation, Family-friendly",English,3.9,1442
EXP006002,Tickets & Events in Valencia #2,Valencia,Tickets & Events,118.5,3.0,"Instant confirmation, Family-friendly","German, Spanish, French",3.8,393
EXP006003,Excursions & Day Trips in Malaga #3,Malaga,Excursions & Day Trips,58.06,6.0,"Instant confirmation, Family-friendly","German, Italian, English",3.6,1148
EXP006004,Cultural Experiences in San Sebastian #4,San Sebastian,Cultural Experiences,154.34,2.0,"Instant confirmation, Family-friendly","French, German",4.2,1835
EXP006005,Attractions & Guided Tours in Barcelona #5,Barcelona,Attractions & Guided Tours,37.39,4.0,"Instant confirmation, Family-friendly",Spanish,4.0,854
EXP006006,Transfers in Barcelona #6,Barcelona,Transfers,91.91,4.0,"Instant confirmation, Family-friendly","Dutch, Spanish, German",4.9,66
EXP006007,Cultural Experiences in Valencia #7,Valencia,Cultural Experiences,23.66,1.0,"Instant confirmation, Family-friendly",Dutch,3.6,444
EXP006008,Transfers in Palma de Mallorca #8,Palma de Mallorca,Transfers,30.62,4.0,"Instant confirmation, Family-friendly","German, English, French",4.1,1956
EXP006009,Family-Friendly in Tenerife #9,Tenerife,Family-Friendly,20.69,8.0,"Instant confirmation, Family-friendly","Dutch, English, Italian",4.7,512
EXP006010,Cultural Experiences in Tenerife #10,Tenerife,Cultural Experiences,105.16,3.0,"Instant confirmation, Family-friendly","English, French, Spanish",4.2,583
EXP006011,Food & Wine in Madrid #11,Madrid,Food & Wine,160.82,10.0,"Instant confirmation, Family-friendly","Italian, French",4.4,1863
EXP006012,Excursions & Day Trips in Madrid #12,Madrid,Excursions & Day Trips,66.02,1.0,"Instant confirmation, Family-friendly",German,4.6,197
EXP006013,Family-Friendly in Malaga #13,Malaga,Family-Friendly,152.57,2.0,"Instant confirmation, Family-friendly",English,3.8,1568
EXP006014,Cultural Experiences in Malaga #14,Malaga,Cultural Experiences,37.62,1.0,"Instant confirmation, Family-friendly",French,3.4,678
EXP006015,Cultural Experiences in Ibiza #15,Ibiza,Cultural Experiences,145.3,4.0,"Instant confirmation, Family-friendly",Spanish,4.5,850
EXP006016,Tickets & Events in San Sebastian #16,San Sebastian,Tickets & Events,136.83,8.0,"Instant confirmation, Family-friendly","Spanish, Dutch",4.2,1537
EXP006017,Food & Wine in Cordoba #17,Cordoba,Food & Wine,47.51,3.0,"Instant confirmation, Family-friendly",English,3.7,1656
EXP006018,Cultural Experiences in Ibiza #18,Ibiza,Cultural Experiences,175.59,5.0,"Instant confirmation, Family-friendly",English,4.1,1553
EXP006019,Transfers in Barcelona #19,Barcelona,Transfers,154.81,6.0,"Instant confirmation, Family-friendly",Dutch,4.8,1409
EXP006020,Cultural Experiences in Barcelona #20,Barcelona,Cultural Experiences,106.43,6.0,"Instant confirmation, Family-friendly","Italian, German",3.7,608
EXP006021,Family-Friendly in Barcelona #21,Barcelona,Family-Friendly,64.94,2.0,"Instant confirmation, Family-friendly",Italian,4.1,299
EXP006022,Family-Friendly in Palma de Mallorca #22,Palma de Mallorca,Family-Friendly,69.31,6.0,"Instant confirmation, Family-friendly","Dutch, Spanish, German",3.5,1174
EXP006023,Family-Friendly in Cordoba #23,Cordoba,Family-Friendly,179.31,5.0,"Instant confirmation, Family-friendly","Spanish, French",3.4,1351
EXP006024,Tickets & Events in Palma de Mallorca #24,Palma de Mallorca,Tickets & Events,179.53,8.0,"Instant confirmation, Family-friendly","Dutch, Spanish, German",3.9,1379
EXP006025,Excursions & Day Trips in Bilbao #25,Bilbao,Excursions & Day Trips,128.94,5.0,"Instant confirmation, Family-friendly","German, Dutch, English",3.7,1256
EXP006026,Excursions & Day Trips in Barcelona #26,Barcelona,Excursions & Day Trips,125.13,8.0,"Instant confirmation, Family-friendly",Italian,3.5,1546
EXP006027,Nature & Adventure in Valencia #27,Valencia,Nature & Adventure,23.84,4.0,"Instant confirmation, Family-friendly",Italian,3.5,1249
EXP006028,Cultural Experiences in Cordoba #28,Cordoba,Cultural Experiences,161.0,4.0,"Instant confirmation, Family-friendly","Dutch, German",4.0,675
EXP006029,Transfers in Madrid #29,Madrid,Transfers,103.86,8.0,"Instant confirmation, Family-friendly","Spanish, English",4.5,335
EXP006030,Transfers in Granada #30,Granada,Transfers,46.12,4.0,"Instant confirmation, Family-friendly","German, English, Dutch",3.9,1017
EXP006031,Nature & Adventure in Tenerife #31,Tenerife,Nature & Adventure,141.84,10.0,"Instant confirmation, Family-friendly","French, German",3.5,1089
EXP006032,Attractions & Guided Tours in Seville #32,Seville,Attractions & Guided Tours,106.95,4.0,"Instant confirmation, Family-friendly","French, Italian, English",4.9,909
EXP006033,Nature & Adventure in Malaga #33,Malaga,Nature & Adventure,69.1,5.0,"Instant confirmation, Family-friendly","Italian, Dutch, German",3.6,609
EXP006034,Tickets & Events in Granada #34,Granada,Tickets & Events,68.55,4.0,"Instant confirmation, Family-friendly",Italian,4.9,808
EXP006035,Cultural Experiences in Cordoba #35,Cordoba,Cultural Experiences,102.33,10.0,"Instant confirmation, Family-friendly",Dutch,3.7,337
EXP006036,Cultural Experiences in San Sebastian #36,San Sebastian,Cultural Experiences,41.25,6.0,"Instant confirmation, Family-friendly",Spanish,4.1,1099
EXP006037,Cultural Experiences in Ibiza #37,Ibiza,Cultural Experiences,159.66,5.0,"Instant confirmation, Family-friendly","Dutch, Spanish, Italian",3.9,826
EXP006038,Excursions & Day Trips in Granada #38,Granada,Excursions & Day Trips,63.38,1.0,"Instant confirmation, Family-friendly","Dutch, Spanish",3.8,1843
EXP006039,Nature & Adventure in Seville #39,Seville,Nature & Adventure,96.5,8.0,"Instant confirmation, Family-friendly",French,3.7,981
EXP006040,Cultural Experiences in Ibiza #40,Ibiza,Cultural Experiences,121.68,5.0,"Instant confirmation, Family-friendly",Italian,3.9,750
EXP006041,Food & Wine in Valencia #41,Valencia,Food & Wine,157.6,10.0,"Instant confirmation, Family-friendly",English,3.6,407
EXP006042,Transfers in Palma de Mallorca #42,Palma de Mallorca,Transfers,175.02,1.0,"Instant confirmation, Family-friendly","Spanish, Italian, German",3.2,1473
EXP006043,Attractions & Guided Tours in Cordoba #43,Cordoba,Attractions & Guided Tours,81.12,3.0,"Instant confirmation, Family-friendly","Dutch, Italian",3.4,570
EXP006044,Nature & Adventure in San Sebastian #44,San Sebastian,Nature & Adventure,26.09,10.0,"Instant confirmation, Family-friendly",French,3.4,1224
EXP006045,Family-Friendly in Barcelona #45,Barcelona,Family-Friendly,77.44,1.0,"Instant confirmation, Family-friendly","German, Spanish",3.3,1763
EXP006046,Attractions & Guided Tours in Barcelona #46,Barcelona,Attractions & Guided Tours,95.73,10.0,"Instant confirmation, Family-friendly",Spanish,4.4,1386
EXP006047,Cultural Experiences in Cordoba #47,Cordoba,Cultural Experiences,164.9,3.0,"Instant confirmation, Family-friendly",German,3.4,1747
EXP006048,Food & Wine in Valencia #48,Valencia,Food & Wine,64.23,3.0,"Instant confirmation, Family-friendly",French,3.3,1105
EXP006049,Food & Wine in Granada #49,Granada,Food & Wine,79.46,8.0,"Instant confirmation, Family-friendly","Italian, Spanish",3.3,1159
EXP006050,Food & Wine in Bilbao #50,Bilbao,Food & Wine,116.82,10.0,"Instant confirmation, Family-friendly",French,4.7,1623
EXP006051,Nature & Adventure in Granada #51,Granada,Nature & Adventure,139.98,2.0,"Instant confirmation, Family-friendly","Dutch, German, Italian",3.3,775
EXP006052,Cultural Experiences in Ibiza #52,Ibiza,Cultural Experiences,88.97,8.0,"Instant confirmation, Family-friendly","French, Spanish",3.2,1056
EXP006053,Tickets & Events in Palma de Mallorca #53,Palma de Mallorca,Tickets & Events,56.59,6.0,"Instant confirmation, Family-friendly","English, Dutch",3.6,1873
EXP006054,Excursions & Day Trips in Cordoba #54,Cordoba,Excursions & Day Trips,176.23,6.0,"Instant confirmation, Family-friendly","Spanish, English",3.3,299
EXP006055,Food & Wine in Palma de Mallorca #55,Palma de Mallorca,Food & Wine,59.66,3.0,"Instant confirmation, Family-friendly","Spanish, Italian",3.6,621
EXP006056,Transfers in Seville #56,Seville,Transfers,36.69,2.0,"Instant confirmation, Family-friendly","Italian, Dutch",3.8,410
EXP006057,Nature & Adventure in Cordoba #57,Cordoba,Nature & Adventure,98.55,3.0,"Instant confirmation, Family-friendly",Italian,4.9,514
EXP006058,Attractions & Guided Tours in Tenerife #58,Tenerife,Attractions & Guided Tours,165.61,3.0,"Instant confirmation, Family-friendly",Italian,4.7,277
EXP006059,Attractions & Guided Tours in Cordoba #59,Cordoba,Attractions & Guided Tours,152.55,5.0,"Instant confirmation, Family-friendly",Dutch,3.6,1902
EXP006060,Nature & Adventure in Madrid #60,Madrid,Nature & Adventure,67.04,2.0,"Instant confirmation, Family-friendly","English, Spanish",4.3,314
EXP006061,Food & Wine in Bilbao #61,Bilbao,Food & Wine,28.89,2.0,"Instant confirmation, Family-friendly",French,3.9,1983
EXP006062,Excursions & Day Trips in Madrid #62,Madrid,Excursions & Day Trips,45.41,4.0,"Instant confirmation, Family-friendly",French,4.3,1716
EXP006063,Family-Friendly in Palma de Mallorca #63,Palma de Mallorca,Family-Friendly,114.89,8.0,"Instant confirmation, Family-friendly",Italian,4.8,58
EXP006064,Tickets & Events in Granada #64,Granada,Tickets & Events,137.18,10.0,"Instant confirmation, Family-friendly",German,3.2,1026
EXP006065,Nature & Adventure in Madrid #65,Madrid,Nature & Adventure,106.95,2.0,"Instant confirmation, Family-friendly","English, German",3.5,732
EXP006066,Food & Wine in Ibiza #66,Ibiza,Food & Wine,105.75,2.0,"Instant confirmation, Family-friendly","German, Dutch, Italian",4.8,122
EXP006067,Transfers in Cordoba #67,Cordoba,Transfers,162.45,8.0,"Instant confirmation, Family-friendly","Spanish, French",4.6,1086
EXP006068,Nature & Adventure in Palma de Mallorca #68,Palma de Mallorca,Nature & Adventure,15.61,10.0,"Instant confirmation, Family-friendly",Dutch,4.1,1979
EXP006069,Family-Friendly in Granada #69,Granada,Family-Friendly,140.56,2.0,"Instant confirmation, Family-friendly","German, Dutch, Spanish",3.4,966
EXP006070,Excursions & Day Trips in Granada #70,Granada,Excursions & Day Trips,45.34,10.0,"Instant confirmation, Family-friendly","English, Dutch, Italian",3.8,890
EXP006071,Food & Wine in San Sebastian #71,San Sebastian,Food & Wine,170.08,5.0,"Instant confirmation, Family-friendly","French, English, Italian",3.7,1208
EXP006072,Food & Wine in Barcelona #72,Barcelona,Food & Wine,134.84,6.0,"Instant confirmation, Family-friendly","Dutch, English, German",4.4,199
EXP006073,Attractions & Guided Tours in Granada #73,Granada,Attractions & Guided Tours,55.68,1.0,"Instant confirmation, Family-friendly","German, Italian, French",4.2,432
EXP006074,Transfers in Malaga #74,Malaga,Transfers,51.14,3.0,"Instant confirmation, Family-friendly",Spanish,4.1,1230
EXP006075,Excursions & Day Trips in Palma de Mallorca #75,Palma de Mallorca,Excursions & Day Trips,146.1,8.0,"Instant confirmation, Family-friendly","Spanish, French",4.7,768
EXP006076,Family-Friendly in San Sebastian #76,San Sebastian,Family-Friendly,98.07,5.0,"Instant confirmation, Family-friendly","Dutch, French, German",3.4,1101
EXP006077,Transfers in Bilbao #77,Bilbao,Transfers,142.35,6.0,"Instant confirmation, Family-friendly",English,4.5,1098
EXP006078,Food & Wine in Ibiza #78,Ibiza,Food & Wine,96.36,1.0,"Instant confirmation, Family-friendly","English, Dutch",4.7,822
EXP006079,Food & Wine in Madrid #79,Madrid,Food & Wine,73.26,10.0,"Instant confirmation, Family-friendly","Dutch, Italian",3.6,1017
EXP006080,Transfers in Madrid #80,Madrid,Transfers,59.76,1.0,"Instant confirmation, Family-friendly",Italian,3.8,678
EXP006081,Nature & Adventure in Cordoba #81,Cordoba,Nature & Adventure,108.7,10.0,"Instant confirmation, Family-friendly","German, Dutch, French",3.7,1917
EXP006082,Transfers in Malaga #82,Malaga,Transfers,33.72,4.0,"Instant confirmation, Family-friendly","Italian, Spanish",4.8,598
EXP006083,Nature & Adventure in Madrid #83,Madrid,Nature & Adventure,165.71,3.0,"Instant confirmation, Family-friendly","French, English, Spanish",4.4,1076
EXP006084,Excursions & Day Trips in Barcelona #84,Barcelona,Excursions & Day Trips,70.54,2.0,"Instant confirmation, Family-friendly",English,4.4,260
EXP006085,Food & Wine in Bilbao #85,Bilbao,Food & Wine,44.82,8.0,"Instant confirmation, Family-friendly","Spanish, Dutch",4.1,1479
EXP006086,Food & Wine in Seville #86,Seville,Food & Wine,131.07,6.0,"Instant confirmation, Family-friendly","Italian, English",3.4,725
EXP006087,Nature & Adventure in Ibiza #87,Ibiza,Nature & Adventure,43.35,6.0,"Instant confirmation, Family-friendly","Spanish, English, Dutch",3.6,221
EXP006088,Food & Wine in Tenerife #88,Tenerife,Food & Wine,70.44,4.0,"Instant confirmation, Family-friendly","English, Italian",4.5,322
EXP006089,Excursions & Day Trips in Malaga #89,Malaga,Excursions & Day Trips,172.59,1.0,"Instant confirmation, Family-friendly","French, Italian",3.8,1647
EXP006090,Food & Wine in Madrid #90,Madrid,Food & Wine,146.18,6.0,"Instant confirmation, Family-friendly",French,4.8,945
